month,start_station_name,member_casual,count_of_users
7,Public Rack - Washtenaw Ave & Superior St,casual,9
1,Ashland Ave & Garfield Blvd,casual,9
1,Western Ave & Berteau Ave,casual,9
4,Dorchester Ave & 63rd St,casual,9
4,Smith Park,casual,9
6,Milwaukee Ave & Cuyler Ave,casual,9
6,Oak Park & Wellington,casual,9
1,St Louis Ave & Norman Bobbins Ave,casual,8
1,Keystone Ave & Fullerton Ave,casual,8
1,Washtenaw Ave & Ogden Ave,casual,8
1,Kedzie Ave & 21st St,casual,8
1,Narragansett & Irving Park,casual,8
1,State St & 19th St,casual,8
1,Ridge Blvd & Touhy Ave,casual,8
1,Wentworth Ave & 63rd St,casual,8
1,Richmond St & 59th St,casual,8
1,Cottage Grove Ave & 47th St,casual,8
2,Ashland Ave & Archer Ave,casual,8
2,Calumet Ave & 51st St,casual,8
2,Sacramento Blvd & Franklin Blvd,casual,8
2,Shields Ave & 28th Pl,casual,8
2,N Carpenter St & W Lake St,casual,8
2,Damen Ave & 74th St,casual,8
2,Elmwood Ave & Austin St,casual,8
2,California Ave & Winona St,casual,8
2,Damen Ave & 59th St,casual,8
2,Kedzie Ave & 57th St,casual,8
2,Sheridan Rd & Columbia Ave,casual,8
2,California Ave & 23rd Pl,casual,8
2,Public Rack - Kenton Ave & Palmer St,casual,8
3,Central Ave & Roscoe St,casual,8
3,Cottage Grove Ave & 67th St,casual,8
3,MLK Jr Dr & 47th St,casual,8
3,N Shore Channel Trail & Argyle St,casual,8
3,Kedzie Ave & George St,casual,8
3,Lawndale Ave & 30th St,casual,8
3,Kedzie Ave & Bryn Mawr Ave,casual,8
3,Kenosha & Wellington,casual,8
3,Public Rack - Prairie Ave & 47th St ,casual,8
3,Elmwood Ave & Austin St,casual,8
3,Millard Ave & 26th St,casual,8
4,May St & Cullerton St,casual,8
4,Prairie Ave & 43rd St,casual,8
4,Lincoln Ave & Byron St,casual,8
4,Harlem & Irving Park,casual,8
4,Keystone Ave & Fullerton Ave,casual,8
4,N Damen Ave & W Chicago Ave,casual,8
5,Public Rack - Milwaukee Ave & School St,casual,8
5,Kilpatrick Ave & Parker Ave,casual,8
5,South Shore Dr & 74th St,casual,8
6,Public Rack - Washtenaw Ave & Superior St,casual,8
6,Mulligan Ave & Wellington Ave,casual,8
5,MLK Jr Dr & 47th St,casual,8
6,Central Park Ave & 24th St,casual,8
6,S Wentworth Ave & W 111th St,casual,8
6,Narragansett Ave & School St,casual,8
6,Pulaski Rd & Eddy St,casual,8
6,Kedzie Ave & George St,casual,8
6,Commercial Ave & 130th St,casual,8
6,Washtenaw Ave & Peterson Ave,casual,8
6,Leamington Ave & Hirsch St,casual,8
6,Public Rack - California Ave & Cortez St,casual,8
6,Pulaski Rd & Congress Pkwy,casual,8
6,Western Ave & 24th St,casual,8
6,Ashland Ave & 78th St,casual,8
6,Drake Ave & Montrose Ave,casual,8
6,Austin Blvd & Lake St,casual,8
6,Halsted St & 35th St,casual,8
6,Sacramento Blvd & Fulton Ave,casual,8
6,Virginia Ave & Catalpa Ave,casual,8
6,Public Rack - Woodlawn Ave & 63rd St N,casual,8
6,Yates Blvd & 75th St,casual,8
7,Clinton St & Polk St,casual,8
7,Western Ave & Howard St,casual,8
7,Greenwood Ave & 97th St,casual,8
7,State St & Pershing Rd,casual,8
7,Bosworth Ave & Howard St,casual,8
1,N Paulina St & Lincoln Ave,casual,8
1,Kostner Ave & Wrightwood Ave,casual,8
1,Manor Ave & Leland Ave,casual,8
1,McCormick Place,casual,8
1,Bosworth Ave & Howard St,casual,8
1,California Ave & Marquette Rd,casual,8
1,Oakley Ave & Touhy Ave,casual,8
2,Warren Park East,casual,8
2,Ashland Ave & 74th St,casual,8
2,Public Rack - Lowell Ave & Elston Ave,casual,8
3,Laramie Ave & Gladys Ave,casual,8
3,Kostner Ave & 63rd St,casual,8
3,Kildare Ave & 47th St,casual,8
3,DuSable Museum,casual,8
3,Public Rack - Champlain Ave & 65th St,casual,8
3,Exchange Ave & 79th St,casual,8
3,Oakley Ave & Touhy Ave,casual,8
4,Damen Ave & Coulter St,casual,8
4,Pulaski Rd & 51st St,casual,8
4,Public Rack - Milwaukee Ave & Haussen Ct,casual,8
4,Walden Pkwy & 100th St,casual,8
4,Ridge Blvd & Howard St,casual,8
4,MTV Hubbard St,casual,8
5,Cottage Grove Ave & 43rd St,casual,8
5,MLK Jr Dr & 56th St,casual,8
5,Kostner Ave & 63rd St,casual,8
5,Kedzie Ave & 52nd St,casual,8
5,Public Rack - Kimball Ave & Carmen Ave,casual,8
5,Kedzie Ave & Foster Ave,casual,8
5,Wood St & 35th St,casual,8
6,Rockwell St & Archer Ave,casual,8
6,Malcolm X College,casual,8
6,Public Rack - Milwaukee Ave & Diversey Ave,casual,8
6,Campbell Ave & 51st St,casual,8
6,Meade Ave & Diversey Ave,casual,8
6,Western Ave & 104th St,casual,8
6,Central Park Ave & Ohio St,casual,8
6,Lawndale Ave & 111th St,casual,8
7,Central Park & Augusta Blvd,casual,8
7,Shabbona Park,casual,8
7,South Shore Dr & 74th St,casual,8
7,California Ave & Marquette Rd,casual,8
2,Eggleston Ave & 69th St,casual,8
3,St Louis Ave & Norman Bobbins Ave,casual,8
4,Wentworth Ave & 63rd St,casual,8
5,Public Rack - Spaulding Ave & Evergreen Ave,casual,8
6,Meade Ave & Addison St,casual,8
7,Indiana Ave & 40th St,casual,8
7,Public Rack - S Menard & W 63rd,casual,8
7,Fairfield Ave & Roosevelt Rd,casual,8
1,Warren Park East,casual,8
3,Halsted St & 37th St,casual,8
3,Avenue O & 134th St,casual,8
1,Kedzie Ave & George St,casual,7
1,Rockwell St & Archer Ave,casual,7
1,Racine Ave & Fullerton Ave (Temp),casual,7
1,Cottage Grove Ave & 51st St,casual,7
1,Public Rack - Lockwood Ave & Diversey Ave,casual,7
1,Richmond St & Lincoln Ave,casual,7
1,Fairfield Ave & 44th St,casual,7
1,Cottage Grove Ave & 43rd St,casual,7
1,Martin Luther King Dr & 111th St,casual,7
1,Major Ave & Bloomingdale Ave,casual,7
1,Sheridan Rd & Greenleaf Ave,casual,7
1,California Ave & Lake St,casual,7
1,Houston Ave & 92nd St,casual,7
1,Racine Ave & 15th St,casual,7
1,Central Park Ave & 24th St,casual,7
1,Central St & Girard Ave,casual,7
1,Lincoln Ave & Peterson Ave,casual,7
2,Sheridan Rd & Greenleaf Ave,casual,7
2,Public Rack - Walden Pkwy & 103rd St,casual,7
2,Pulaski Rd & Eddy St (Temp),casual,7
2,Long Ave & Belmont Ave,casual,7
2,Roscoe & Harlem,casual,7
2,Lawndale Ave & 30th St,casual,7
2,Ravenswood Ave & Berteau Ave,casual,7
2,Central Ave & Roscoe St,casual,7
2,Francisco Ave & Foster Ave,casual,7
3,Nordica & Medill,casual,7
3,Ashland Ave & 63rd St,casual,7
3,Eggleston Ave & 69th St,casual,7
3,Lockwood Ave & Wrightwood Ave,casual,7
2,St Louis Ave & 59th St,casual,7
3,California Ave & Winona St,casual,7
2,Dodge Ave & Mulford St,casual,7
2,Western Ave & Howard St,casual,7
3,Leamington Ave & Hirsch St,casual,7
3,Sacramento Blvd & Franklin Blvd,casual,7
3,Indiana Ave & 40th St,casual,7
3,Public Rack - Pulaski Rd & Armitage Ave,casual,7
3,Public Rack - Hamlin Ave & Fullerton Ave,casual,7
3,Eberhart Ave & 61st St,casual,7
3,Austin Blvd & Madison St,casual,7
3,Western Ave & Lake St,casual,7
3,Long Ave & Belmont Ave,casual,7
4,Pulaski Rd & 60th St,casual,7
4,Oak Park & Wellington,casual,7
4,Halsted St & 111th St,casual,7
4,Central Ave & Lake St,casual,7
5,Pulaski & Ann Lurie Pl,casual,7
5,Homan Ave & 65th St,casual,7
5,Public Rack - Kedzie Ave & Archer Ave,casual,7
5,Albany Ave & 26th St,casual,7
5,Public Rack - Fullerton Ave & Narragansett Ave,casual,7
5,Drake Ave & Montrose Ave,casual,7
5,Washtenaw Ave & Polk St,casual,7
5,Elizabeth St & 59th St,casual,7
5,Kilbourn Ave & Milwaukee Ave,casual,7
6,Public Rack - Washtenaw Ave & Devon Ave,casual,7
5,California Ave & 21st St,casual,7
6,Avenue O & 134th St,casual,7
6,Wentworth Ave & 63rd St,casual,7
6,Princeton Ave & Garfield Blvd,casual,7
6,Bloomingdale Ave & Harlem Ave,casual,7
6,Public Rack - Christiana Ave & Belmont Ave,casual,7
6,Kedzie Ave & 57th St,casual,7
6,Kilbourn Ave & Milwaukee Ave,casual,7
6,Public Rack - Avers & Lawrence,casual,7
6,Racine Ave & 13th St,casual,7
6,Commercial Ave & 83rd St,casual,7
6,Public Rack - Milwaukee Ave & Haussen Ct,casual,7
6,Fullerton & Monitor,casual,7
6,Public Rack - Lawndale Ave & Diversey Ave,casual,7
6,Cottage Grove Ave & 83rd St,casual,7
7,Public Rack - Kimball Ave & Lawrence Ave,casual,7
6,Steelworkers Park,casual,7
6,Hamlin Ave & 62nd Pl,casual,7
7,Harlem Ave & Grace St,casual,7
7,Kostner Ave & Wrightwood Ave,casual,7
7,Public Rack - Menard Ave & Dakin St - midblock,casual,7
7,Kedzie Ave & 57th St,casual,7
7,Public Rack - Cumberland & Catherine,casual,7
7,Halsted St & 63rd St,casual,7
7,Lawndale Ave & 30th St,casual,7
7,Stony Island Ave & 63rd St,casual,7
7,Oak Park & Wellington,casual,7
7,Public Rack - Monticello Ave & Belmont Ave,casual,7
7,Central Ave & Chicago Ave,casual,7
7,Kildare & Cermak,casual,7
7,Wood St & 35th St,casual,7
7,Commercial Ave & 130th St,casual,7
1,Archer (Damen) Ave & 37th St,casual,7
1,Public Rack - Midway Orange Line,casual,7
1,Central Park Ave & Ogden Ave,casual,7
1,St. Louis Ave & Balmoral Ave,casual,7
1,Damen Ave & Sunnyside Ave,casual,7
1,Kenosha & Wellington,casual,7
1,Western Ave & 24th St,casual,7
1,State St & 29th St,casual,7
1,Valli Produce - Evanston Plaza,casual,7
2,Central Ave & Lake St,casual,7
2,St Louis Ave & Norman Bobbins Ave,casual,7
2,Racine Ave & 13th St,casual,7
2,State St & 54th St,casual,7
2,Emerald Ave & 28th St,casual,7
2,Meade Ave & Diversey Ave,casual,7
3,Cicero Ave & Quincy St,casual,7
2,Sacramento Blvd & Addison St,casual,7
3,Princeton Ave & 47th St,casual,7
3,Sacramento Ave & Pershing Rd,casual,7
4,Halsted St & 37th St,casual,7
4,Leavitt St & Archer Ave,casual,7
4,South Shore Dr & 67th St,casual,7
4,Hoyne Ave & 34th St,casual,7
4,Western Ave & Congress Pkwy,casual,7
4,Indiana Ave & 40th St,casual,7
4,Central Ave & Parker Ave,casual,7
5,Central Park Ave & Ogden Ave,casual,7
5,Public Rack - Avers Ave & Irving Park Rd,casual,7
5,Lamon Ave & Belmont Ave,casual,7
5,Western Ave & Lake St,casual,7
5,Kenneth Ave & 50th St,casual,7
5,Michigan Ave & 71st St,casual,7
5,Rockwell St & Archer Ave,casual,7
5,Ewing Ave & Burnham Greenway,casual,7
6,Kedzie Ave & Roosevelt Rd,casual,7
6,Central Park Ave & Douglas Blvd,casual,7
5,Cicero Ave & Grace St,casual,7
6,Clyde Ave & 87th St,casual,7
6,Shabbona Park,casual,7
6,Lockwood Ave & Wrightwood Ave,casual,7
6,63rd St Beach,casual,7
7,Jeffery Blvd & 67th St,casual,7
6,Washtenaw Ave & Ogden Ave,casual,7
7,South Shore Dr & 71st St,casual,7
7,Kedzie Ave & 24th St,casual,7
7,Vernon Ave & 107th St,casual,7
7,Public Rack - Western & 79th,casual,7
7,Millard Ave & 26th St,casual,7
1,Western Ave & Monroe St,casual,7
1,Clark St & Jarvis Ave,casual,7
1,Emerald Ave & 28th St,casual,7
2,Tripp Ave & 65th St,casual,7
3,Campbell Ave & 51st St,casual,7
3,Olive Harvey College,casual,7
4,Lincoln Ave & Balmoral Ave,casual,7
4,Public Rack - Woodlawn Ave & 63rd St N,casual,7
5,Bloomingdale Ave & Harlem Ave,casual,7
6,Francisco Ave & Hollywood Ave,casual,7
7,Cottage Grove Ave & 67th St,casual,7
7,Public Rack - Milwaukee Ave & Culyer Ave,casual,7
3,Greenwood Ave & 97th St,casual,7
5,California Ave & 23rd Pl,casual,7
6,Public Rack - Milwaukee Ave & School St,casual,7
1,Winchester (Ravenswood) Ave & Balmoral Ave,casual,7
2,Budlong Woods Library,casual,7
1,Clinton St & Polk St,casual,6
1,Lawndale Ave & 30th St,casual,6
1,MLK Jr Dr & 56th St,casual,6
1,Kilbourn & Belden,casual,6
1,Public Rack - Milwaukee Ave & Haussen Ct,casual,6
1,Central St Metra,casual,6
1,Monticello Ave & Irving Park Rd,casual,6
1,Public Rack - Pulaski Rd & Armitage Ave,casual,6
1,Public Rack - Hamlin Ave & Fullerton Ave,casual,6
1,Conservatory Dr & Lake St,casual,6
1,Rockwell St & Cermak Rd,casual,6
1,Lockwood Ave & Wrightwood Ave,casual,6
1,Francisco Ave & Hollywood Ave,casual,6
1,Calumet Ave & 51st St,casual,6
1,Perry Ave & 69th St,casual,6
1,Major Taylor Trail & 115th St,casual,6
1,Whipple/Irving Park,casual,6
2,Kildare Ave & Chicago Ave,casual,6
2,Wolcott Ave & Fargo Ave,casual,6
2,Albany Ave & 26th St,casual,6
2,Dorchester Ave & 49th St,casual,6
2,Kostner Ave & Wrightwood Ave,casual,6
2,Stony Island Ave & 67th St,casual,6
2,Western Ave & Granville Ave,casual,6
2,Damen Ave & Pershing Rd,casual,6
2,Fairfield Ave & 44th St,casual,6
2,Public Rack - California Ave & Marquette Rd,casual,6
2,Washtenaw Ave & Polk St,casual,6
3,Pulaski Rd & Lake St,casual,6
3,Public Rack - Woodlawn Ave & 63rd St N,casual,6
3,State St & Pershing Rd,casual,6
3,Troy Ave & 27th St,casual,6
3,Whipple/Irving Park,casual,6
3,Stewart Ave & 83rd St,casual,6
3,Racine Ave & Garfield Blvd,casual,6
3,Torrence Ave & 126th Pl,casual,6
3,Calumet Ave & 51st St,casual,6
3,Phillips Ave & 79th St,casual,6
3,Damen Ave & Pershing Rd,casual,6
3,Maryland Ave & 104th St,casual,6
4,Ashland Ave & McDowell Ave,casual,6
4,Austin Blvd & Madison St,casual,6
4,Albany Ave & Montrose Ave,casual,6
4,Fullerton & Monitor,casual,6
4,Princeton Ave & 47th St,casual,6
4,State St & 79th St,casual,6
4,Western Ave & Lunt Ave,casual,6
4,Public Rack - Washtenaw Ave & Devon Ave,casual,6
4,Green St & Randolph St*,casual,6
5,Latrobe Ave & Chicago Ave,casual,6
5,Kildare Ave & 47th St,casual,6
5,Orange & Addison,casual,6
5,Public Rack - Avondale Ave & Addison St,casual,6
5,Public Rack - Lowell Ave & Elston Ave,casual,6
5,Hoyne Ave & 34th St,casual,6
5,Jeffery Blvd & 71st St,casual,6
5,Burnham Greenway & 112th St,casual,6
6,Stewart Ave & 63rd St,casual,6
6,Public Rack - Spaulding Ave & North Ave,casual,6
6,Kilbourn Ave & Irving Park Rd,casual,6
5,Public Rack - Harold Washington Park,casual,6
5,N Clark St & W Elm St,casual,6
6,Pulaski Rd & 21st St,casual,6
6,Baltimore Ave & 87th St,casual,6
6,Monticello Ave & Chicago Ave,casual,6
6,Springfield Ave & 47th St,casual,6
6,Phillips Ave & 79th St,casual,6
6,Pulaski & Ann Lurie Pl,casual,6
6,Wood St & 35th St,casual,6
6,Damen Ave & Coulter St,casual,6
6,Oketo Ave & Addison St,casual,6
6,Marshfield Ave & 44th St,casual,6
6,Public Rack - S. New England/ W. 65th,casual,6
6,Public Rack - Western & 79th,casual,6
6,Cicero Ave & Lake St,casual,6
6,Central Ave & Parker Ave,casual,6
7,Harding Ave & 26th St,casual,6
7,Public Rack - Elston Ave & Kenneth Ave,casual,6
7,Lincolnwood Dr & Central St,casual,6
7,Marshfield Ave & 59th St,casual,6
7,Bloomingdale Ave & Harlem Ave,casual,6
7,Princeton Ave & Garfield Blvd,casual,6
7,Prospect Sq & 91st St,casual,6
7,Seeley Ave & Garfield Blvd,casual,6
7,Major Ave & Bloomingdale Ave,casual,6
7,Public Rack - Hamilton Ave & 95th St,casual,6
7,Lockwood Ave & Wrightwood Ave,casual,6
7,Shields Ave & 43rd St,casual,6
7,Stony Island Ave & 64th St,casual,6
7,Stony Island Ave & 71st St,casual,6
7,Keeler Ave & Roosevelt Rd,casual,6
7,Komensky Ave & 31st St,casual,6
7,Central Park Blvd & 5th Ave,casual,6
7,Virginia Ave & Catalpa Ave,casual,6
7,Ashland Ave & 78th St,casual,6
7,Homan Ave & Fillmore St,casual,6
7,Public Rack - Sawyer Ave & Chicago Ave,casual,6
7,Narragansett & Irving Park,casual,6
7,Public Rack - Neva Ave & Grand Ave,casual,6
7,Stony Island Ave & 75th St,casual,6
1,Lavergne & Fullerton,casual,6
1,Cottage Grove Ave & 67th St,casual,6
1,Lawndale Ave & 111th St,casual,6
1,Public Rack - King Dr & 115th St,casual,6
1,State St & 95th St,casual,6
1,Meade Ave & Addison St,casual,6
1,Oak Park & Wellington,casual,6
1,Damen Ave & 74th St,casual,6
2,Mulligan Ave & Wellington Ave,casual,6
2,Torrence Ave & 106th St,casual,6
1,Avenue O & 134th St,casual,6
2,Panama Ave & Grace St,casual,6
2,W 103rd St & S Avers Ave,casual,6
2,Indiana Ave & 26th St,casual,6
2,State St & 95th St,casual,6
3,Milwaukee Ave & Cuyler Ave,casual,6
3,Francisco Ave & Hollywood Ave,casual,6
3,Altgeld Gardens,casual,6
4,Lamon Ave & Armitage Ave,casual,6
4,California Ave & 21st St,casual,6
4,Kedzie Ave & 48th Pl,casual,6
4,State St & 95th St,casual,6
4,Normal Ave & Archer Ave,casual,6
5,Ashland Ave & Pershing Rd,casual,6
5,Oketo Ave & Addison St,casual,6
5,Morgan St & Pershing Rd,casual,6
5,Public Rack - Hamlin Ave & Montrose Ave,casual,6
5,Public Rack - Hyde Park Blvd & 53rd St,casual,6
5,Public Rack - Leamington & Elston,casual,6
6,Mason Ave & Belmont Ave,casual,6
6,Walden Pkwy & 100th St,casual,6
6,Public Rack - Kimball Ave & Lawrence Ave,casual,6
6,Laramie Ave & Kinzie St,casual,6
6,Orange & Addison,casual,6
6,Public Rack - S Menard & W 63rd,casual,6
6,Rainbow Beach,casual,6
6,MLK Jr Dr & 83rd St,casual,6
6,Central Ave & Harrison St,casual,6
6,Loomis Blvd & 84th St,casual,6
7,Public Rack - Hyde Park Blvd & 53rd St,casual,6
7,State St & 79th St,casual,6
7,Public Rack - Milwaukee Ave & Diversey Ave,casual,6
7,Wentworth Ave & 63rd St,casual,6
7,Lamon Ave & Belmont Ave,casual,6
7,Damen Ave & 59th St,casual,6
7,Western Blvd & 48th Pl,casual,6
7,DuSable Museum,casual,6
1,Central Ave & Roscoe St,casual,6
1,Prairie Ave & 43rd St,casual,6
1,Public Rack - Kostner Ave & Armitage Ave,casual,6
2,Conservatory Dr & Lake St,casual,6
2,Narragansett Ave & School St,casual,6
2,Hale Ave & 107th St,casual,6
2,Wabash Ave & 87th St,casual,6
2,Kedzie Ave & 52nd St,casual,6
2,Western Ave & 24th St,casual,6
3,Tripp Ave & 31st St,casual,6
3,Ashland Ave & 78th St,casual,6
3,Public Rack - Kedzie Ave & Archer Ave,casual,6
3,Central Ave & Lake St,casual,6
4,Ridge Blvd & Touhy Ave,casual,6
4,Kedzie Ave & Foster Ave,casual,6
4,Pulaski Rd & Eddy St (Temp),casual,6
4,Shabbona Park,casual,6
5,Bosworth Ave & Howard St,casual,6
5,Elizabeth St & 92nd St,casual,6
6,Public Rack - Harold Washington Park,casual,6
1,Damen Ave & 59th St,casual,6
3,Public Rack - Harold Washington Park,casual,6
5,Pulaski Rd & 21st St,casual,6
5,Glenwood Ave & Touhy Ave,casual,6
5,Narragansett & Irving Park,casual,6
6,Public Rack - Rockwell & Division,casual,6
6,Loomis St & Archer Ave,casual,6
6,California Ave & Marquette Rd,casual,6
6,Stony Island Ave & 71st St,casual,6
1,Stony Island Ave & 71st St,casual,6
3,Cicero Ave & Grace St,casual,6
5,Fullerton & Monitor,casual,6
1,2112 W Peterson Ave,casual,5
1,Public Rack - Milwaukee Ave & Addison St,casual,5
1,Walden Pkwy & 100th St,casual,5
1,Woodlawn & 103rd - Olive Harvey Vaccination Site,casual,5
1,Damen Ave & Pershing Rd,casual,5
1,Public Rack - Champlain Ave & 65th St,casual,5
1,Exchange Ave & 79th St,casual,5
1,California Ave & 23rd Pl,casual,5
1,Campbell Ave & 51st St,casual,5
1,Public Rack - Avers Ave & Irving Park Rd,casual,5
1,Public Rack - Kilbourn Ave & Fullerton Ave,casual,5
1,St Louis Ave & 59th St,casual,5
1,California Ave & Winona St,casual,5
1,Wood St & 35th St,casual,5
1,Maplewood Ave & 59th St,casual,5
2,Cottage Grove Ave & 67th St,casual,5
1,Milwaukee Ave & Cuyler Ave,casual,5
2,Kedzie Ave & 24th St,casual,5
2,Rockwell St & Cermak Rd,casual,5
2,Ridge Blvd & Howard St,casual,5
2,Clinton St & Polk St,casual,5
2,Public Rack - Avers Ave & Irving Park Rd,casual,5
2,Eastlake Ter & Howard St,casual,5
2,California Ave & 21st St,casual,5
2,Lincoln Ave & Balmoral Ave,casual,5
2,Kedzie Ave & Chicago Ave,casual,5
3,Lawler Ave & 50th St,casual,5
3,Wolcott Ave & Fargo Ave,casual,5
2,Milwaukee Ave & Cuyler Ave,casual,5
2,Spaulding Ave & 63rd St,casual,5
3,Ashland Ave & 74th St,casual,5
3,Homan Ave & 65th St,casual,5
3,Fairfield Ave & 44th St,casual,5
3,N Clark St & W Elm St,casual,5
3,Public Rack - Rockwell & Division,casual,5
3,Narragansett & McLean,casual,5
3,Halsted St & 56th St,casual,5
3,Lamon Ave & Chicago Ave,casual,5
3,Central Park Ave & Ohio St,casual,5
3,Lawndale Ave & 111th St,casual,5
4,Kilpatrick Ave & Parker Ave,casual,5
4,Kedzie Ave & 57th St,casual,5
4,Public Rack - Neva Ave & Grand Ave,casual,5
4,Sacramento Blvd & Addison St,casual,5
4,St Louis Ave & 59th St,casual,5
4,Austin Blvd & Chicago Ave,casual,5
4,Cottage Grove Ave & 111th Pl,casual,5
4,Public Rack - Pulaski Rd & Armitage Ave,casual,5
4,State St & 54th St,casual,5
5,2112 W Peterson Ave,casual,5
5,Yates Blvd & 93rd St,casual,5
5,Washtenaw Ave & Peterson Ave,casual,5
5,Public Rack - 56th St & Mulligan Ave,casual,5
5,Public Rack - Linder & Elston,casual,5
5,Central Park Ave & Ohio St,casual,5
5,Sacramento Blvd & Fulton Ave,casual,5
5,Public Rack - Central & Leland,casual,5
5,Narragansett & McLean,casual,5
5,Cottage Grove Ave & 67th St,casual,5
5,Public Rack - Overhill Ave & Touhy Ave,casual,5
5,Troy St & Jackson Blvd,casual,5
5,Stony Island Ave & 71st St,casual,5
5,Seeley Ave & Garfield Blvd,casual,5
5,Warren Park East,casual,5
6,Glenwood Ave & Touhy Ave,casual,5
6,2112 W Peterson Ave,casual,5
5,Artesian Ave & 55th St,casual,5
5,Woodlawn & 103rd,casual,5
6,Woodlawn & 103rd,casual,5
6,Kostner Ave & Lake St,casual,5
6,Public Rack - California Ave & Touhy Ave - NW,casual,5
6,Public Rack - Natoma Ave & 61st St,casual,5
6,Public Rack - King Dr & 115th St,casual,5
6,Public Rack - Hyde Park Blvd & 55th St,casual,5
6,Damen Ave & 74th St,casual,5
6,S Michigan Ave & E 118th St,casual,5
6,Austin Blvd & Madison St,casual,5
6,Racine Ave & Garfield Blvd,casual,5
6,Wells St & 19th St,casual,5
6,Major Ave & Bloomingdale Ave,casual,5
7,Tripp Ave & 65th St,casual,5
6,Public Rack - State ST & 42nd St,casual,5
6,Public Rack - Keystone Ave & Irving Park Rd,casual,5
6,Vernon Ave & 107th St,casual,5
7,Washtenaw Ave & Peterson Ave,casual,5
7,Public Rack - Nashotah & Northwest Hwy,casual,5
7,North Ave & New England Ave,casual,5
7,Artesian Ave & 55th St,casual,5
7,Public Rack - California Ave & Touhy Ave - NW,casual,5
7,Steelworkers Park,casual,5
7,Public Rack - Kedzie Ave & Chicago Ave,casual,5
7,Public Rack - Prairie Ave & Garfield Blvd S,casual,5
7,Public Rack - California Ave & Devon Ave - NE,casual,5
7,Public Rack - Pulaski & Rosemont,casual,5
7,Public Rack - Avers Ave & Irving Park Rd,casual,5
7,Public Rack - Avondale Ave & Addison St,casual,5
